#separator:Comma
#html:true
"light (adj.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">（食物）清淡的、不油膩的</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/laɪt/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>After a heavy lunch I just want something <b style=""color:#3b82f6;"">light</b>.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>I'm looking for something <b style=""color:#10b981;"">light</b>. What do you suggest?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>熟字生義：不是「輕的、光線」，而是口味清淡；亦可修飾酒 a light red wine（口感輕盈的紅酒）。</div></div>"
"oily (adj.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">油膩的</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈɔɪli/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>The noodles were tasty but a little too <b style=""color:#3b82f6;"">oily</b>.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>I'd like my meal to be less <b style=""color:#10b981;"">oily</b>.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>近義 greasy（語氣更負面）；反面說法為 light。</div></div>"
"service charge (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">服務費</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈsɝvɪs ˌtʃɑrdʒ/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>A ten percent <b style=""color:#3b82f6;"">service charge</b> is added automatically.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Is <b style=""color:#10b981;"">service charge</b> included in the bill?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>與 tip（自願給的小費）不同，service charge 是強制加收。</div></div>"
"wobbly (adj.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">搖晃不穩的</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈwɑbli/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>One leg is shorter, which makes the table <b style=""color:#3b82f6;"">wobbly</b>.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>This table is a bit <b style=""color:#10b981;"">wobbly</b>. Can we get another one?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>動詞 wobble＝晃動、搖擺。</div></div>"
"turn down","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">把（音量、溫度）調小</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˌtɝn ˈdaʊn/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>Could you <b style=""color:#3b82f6;"">turn</b> the air conditioning <b style=""color:#3b82f6;"">down</b> a little?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Can you <b style=""color:#10b981;"">turn down</b> the music a bit?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>另有「拒絕」義：They turned down my offer.</div></div>"
"compliment (v.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">讚美、致意</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈkɑmpləmɛnt/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>Please <b style=""color:#3b82f6;"">compliment</b> the chef on the dessert.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>I would like to <b style=""color:#10b981;"">compliment</b> the chef.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>影片字幕誤植為 complement（互補）；兩字同音但意思無關。</div></div>"
"a side of","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">一份配菜</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ə ˈsaɪd əv/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>I'll take the burger with <b style=""color:#3b82f6;"">a side of</b> coleslaw.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Can I have <b style=""color:#10b981;"">a side of</b> fries with that?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>名詞形式 side dish；side 單獨也可指配菜。</div></div>"
"lactose intolerant","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">乳糖不耐的</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈlæktos ɪnˈtɑlərənt/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>He's <b style=""color:#3b82f6;"">lactose intolerant</b>, so he takes his coffee black.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>I forgot to mention I'm <b style=""color:#10b981;"">lactose intolerant</b>.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>名詞為 lactose intolerance；相關說法 dairy-free。</div></div>"
"portion (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">份量、一人份</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈpɔrʃən/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>The <b style=""color:#3b82f6;"">portions</b> here are generous, so one dish is enough.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>How big are the <b style=""color:#10b981;"">portions</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>half portion＝半份；a tasting portion＝小份試吃量。</div></div>"
"specialty (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">招牌菜、特色菜</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈspɛʃəlti/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>Grilled lamb is the <b style=""color:#3b82f6;"">specialty</b> of this region.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>I'd like to try a local <b style=""color:#10b981;"">specialty</b>.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>the specialty of the house＝本店招牌菜；英式拼作 speciality。</div></div>"
"loyalty program (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">會員集點方案</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈlɔɪəlti ˌprogræm/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>Their <b style=""color:#3b82f6;"">loyalty program</b> gives you a free meal after ten visits.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Do you have a <b style=""color:#10b981;"">loyalty program</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>英式作 loyalty scheme；loyalty 源自 loyal（忠誠的）。</div></div>"
"accommodate (v.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">容納；滿足（需求）</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/əˈkɑməˌdet/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>The private room can <b style=""color:#3b82f6;"">accommodate</b> up to twenty guests.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Can you <b style=""color:#10b981;"">accommodate</b> food allergies?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>聽力上易與 accumulate（累積）混淆；拼字為雙 c 雙 m。</div></div>"
"swap (v.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">對調、換成</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/swɑp/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>Can I <b style=""color:#3b82f6;"">swap</b> the soup for a salad?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Can I <b style=""color:#10b981;"">swap</b> the side dish that comes with my meal?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>句型 swap A for B；口語中比 exchange 更常用。</div></div>"
"brunch (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">早午餐</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/brʌntʃ/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>We usually have <b style=""color:#3b82f6;"">brunch</b> around eleven on Sundays.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Do you offer <b style=""color:#10b981;"">brunch</b> on weekends?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>breakfast＋lunch 的混成詞；影片字幕誤聽為 branch（分店）。</div></div>"
"waiting list (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">候位名單</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈwetɪŋ ˌlɪst/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>Put us on the <b style=""color:#3b82f6;"">waiting list</b> — we don't mind waiting.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Is there a <b style=""color:#10b981;"">waiting list</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>口語也說 waitlist；相關問法 How long is the wait?</div></div>"
"beverage (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">飲料（正式用語）</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈbɛvərɪdʒ/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>The price includes one <b style=""color:#3b82f6;"">beverage</b> of your choice.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Do you have any non-alcoholic <b style=""color:#10b981;"">beverages</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>多見於菜單與告示；口語仍以 drink 為主。實際可讀成兩個半音節 /ˈbɛvrɪdʒ/。</div></div>"
"main course (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">主菜</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈmen ˌkɔrs/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>We'll order the <b style=""color:#3b82f6;"">main course</b> after the appetizers arrive.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Can I have the salad as my <b style=""color:#10b981;"">main course</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>美式菜單也用 entrée 表示主菜；course 此處指「一道餐」。</div></div>"
"sommelier (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">侍酒師</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˌsʌməlˈje/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>The <b style=""color:#3b82f6;"">sommelier</b> suggested a Riesling with the fish.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Do you have a <b style=""color:#10b981;"">sommelier</b> to recommend wine?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>法語外來字，字尾 -lier 讀 /je/，r 不發音，重音落在最後。</div></div>"
"a round of drinks","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">一輪酒（在座每人各一杯）</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ə ˈraʊnd əv ˈdrɪŋks/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>It's my turn to buy <b style=""color:#3b82f6;"">a round</b>.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Can we order <b style=""color:#10b981;"">a round of drinks</b> to start?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>熟字生義：round 不是「圓的」，指「請全桌每人一杯」；亦可說 a round of appetizers。</div></div>"
"heat up","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">加熱、熱一下</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˌhit ˈʌp/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>Could you <b style=""color:#3b82f6;"">heat</b> the soup <b style=""color:#3b82f6;"">up</b> a bit? It's gone cold.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Can you <b style=""color:#10b981;"">heat</b> this <b style=""color:#10b981;"">up</b> a little more?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>受詞為代名詞時必須放中間：heat it up，不可說 heat up it。</div></div>"
"mocktail (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">無酒精雞尾酒</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈmɑkˌtel/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>They serve a whole page of <b style=""color:#3b82f6;"">mocktails</b> for non-drinkers.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Do you have a selection of <b style=""color:#10b981;"">mocktails</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>mock（仿）＋cocktail 的混成詞；影片字幕誤聽成 mock tales。</div></div>"
"tap water (n.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">自來水</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈtæp ˌwɔtɚ/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span><b style=""color:#3b82f6;"">Tap water</b> is free, but bottled water costs extra.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Could you bring a jug of <b style=""color:#10b981;"">tap water</b> for the table?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>tap＝水龍頭；jug＝水壺（美式常說 pitcher）。對比 bottled / sparkling water。</div></div>"
"crave (v.)","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">非常想吃、渴望</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/krev/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>I've been <b style=""color:#3b82f6;"">craving</b> noodles all week.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>I'm <b style=""color:#10b981;"">craving</b> something sweet. What desserts do you have?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>名詞 craving＝強烈的慾望，have a craving for chocolate。</div></div>"
"on tap","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">（啤酒）桶裝現打的</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ɑn ˈtæp/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>They have six local beers <b style=""color:#3b82f6;"">on tap</b> tonight.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>Do you have any local beer <b style=""color:#10b981;"">on tap</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(156,163,175,.20);color:#9ca3af;"">補充</span>對比 bottled beer；draft beer 也是生啤的說法。</div></div>"
"catch of the day","<div style=""font-size:1.3em;font-weight:700;line-height:1.4;margin:2px 0 4px;"">今日鮮魚</div><div style=""font-size:.85em;color:#9ca3af;margin:0 0 14px;"">/ˈkætʃ əv ðə ˈde/</div><div style=""display:inline-block;text-align:left;line-height:1.55;max-width:95%;""><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(59,130,246,.16);color:#3b82f6;"">例</span>The <b style=""color:#3b82f6;"">catch of the day</b> is sea bass, grilled with lemon.</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(16,185,129,.16);color:#10b981;"">影片</span>What's the <b style=""color:#10b981;"">catch of the day</b>?</div><div style=""margin:7px 0;""><span style=""display:inline-block;font-size:.72em;font-weight:700;padding:1px 7px;border-radius:9px;margin-right:7px;background:rgba(245,158,11,.16);color:#f59e0b;"">注意</span>熟字生義：catch 在此是名詞「當日漁獲」，不是動詞「抓住」。</div></div>"
